DEPTH	SECONDS	TPC_OUT	IN	OUT	MEAN_I
12	1929600	99.995278	7772673	7772306	121
12	1958400	99.996869	7889630	7889383	121
12	1987200	99.997335	8067972	8067757	121
12	2016000	99.995735	8111959	8111613	121
12	2044800	99.996876	8225653	8225396	121
12	2073600	99.996707	8382208	8381932	121
12	2131200	99.997279	8563291	8563058	121
12	2160000	99.997191	8722381	8722136	121
12	2188800	99.995895	8769526	8769166	121
12	2217600	99.996994	8914219	8913951	121
12	2246400	99.997627	9103139	9102923	121
12	2275200	99.996030	9144597	9144234	121
12	2304000	99.997560	9264108	9263882	121
12	2332800	99.996752	9452205	9451898	121
12	2361600	99.995830	9496884	9496488	121
12	2390400	99.996932	9616379	9616084	121
12	2419200	99.997868	9804640	9804431	121
12	2448000	99.997096	9849262	9848976	121
12	2476800	99.997601	9964484	9964245	121
12	2505600	99.997998	10141053	10140850	121
12	2534400	99.996534	10184396	10184043	121
12	2563200	99.997833	10290953	10290730	121
12	2592000	99.997839	10458461	10458235	121
12	2620800	99.997124	10502085	10501783	121
12	2649600	99.997417	10605792	10605518	121
12	2678400	99.996930	10748194	10747864	121
12	2707200	99.996766	10792879	10792530	121
12	2736000	99.998049	10916015	10915802	121
12	2764800	99.997894	11063421	11063188	121
12	2793600	99.995659	11104347	11103865	121
12	2822400	99.997530	11216689	11216412	121
12	2851200	99.997953	11383842	11383609	121
12	2880000	99.997217	11427650	11427332	121
12	2908800	99.998041	11535964	11535738	121
12	2937600	99.998328	11720617	11720421	121
12	2966400	99.996804	11764985	11764609	121
12	2995200	99.998092	11847247	11847021	121
12	3024000	99.997530	11984166	11983870	121
12	3052800	99.995251	12022402	12021831	121
12	3081600	99.993776	12115196	12114442	121
12	3110400	99.995630	12265567	12265031	121
12	3139200	99.987795	12306590	12305088	121
12	3168000	99.982145	12400165	12397951	121
12	3196800	99.984333	12548374	12546408	121
12	3254400	99.971387	12679368	12675740	121
12	3283200	99.974074	12809306	12805985	121
12	3340800	99.961742	12967095	12962134	121
12	3369600	99.960676	13104027	13098874	121
12	3398400	99.954148	13146726	13140698	121
12	3427200	99.941573	13257648	13249902	121
12	3456000	99.937048	13414961	13406516	121
12	3484800	99.945747	13448176	13440880	121
12	3513600	99.966435	13532103	13527561	121
12	3542400	99.987642	13666815	13665126	121
12	3600000	99.995095	13782050	13781374	121
12	3628800	99.998232	13914152	13913906	121
12	3657600	99.997154	13947573	13947176	121
12	3686400	99.998146	14026604	14026344	121
12	3715200	99.997839	14111128	14110823	121
12	3772800	99.997856	14180085	14179781	121
12	3801600	99.998045	14268920	14268641	121
12	3830400	99.996812	14302764	14302308	121
12	3859200	99.998012	14389072	14388786	121
12	3888000	99.998324	14497948	14497705	121
12	3945600	99.998057	14617968	14617684	121
12	3974400	99.998179	14719509	14719241	121
12	4003200	99.997248	14752673	14752267	121
12	4032000	99.997849	14832444	14832125	121
12	4060800	99.998602	14953545	14953336	121
12	4089600	99.997164	14984301	14983876	121
12	4118400	99.998236	15076015	15075749	121
12	4176000	99.997482	15247791	15247407	121
12	4204800	99.997965	15334262	15333950	121
12	4233600	99.998571	15460994	15460773	121
12	4262400	99.997186	15493741	15493305	121
12	4291200	99.998453	15577258	15577017	121
12	4320000	99.998434	15706181	15705935	121
12	4377600	99.998471	15824901	15824659	121
12	4406400	99.998608	15949061	15948839	121
12	4435200	99.997266	15981711	15981274	121
12	4464000	99.998182	16063145	16062853	121
12	4492800	99.993533	16174895	16173849	121
12	4521600	99.993078	16209740	16208618	121
12	4550400	99.994168	16307064	16306113	121
12	4608000	99.994265	16461271	16460327	121
12	4636800	99.995701	16562332	16561620	121
12	4694400	99.996156	16729540	16728897	121
12	4723200	99.997395	16816025	16815587	121
12	4752000	99.997717	16954490	16954103	121
12	4780800	99.996521	16988236	16987645	121
12	4809600	99.998002	17071140	17070799	121
12	4838400	99.998518	17208137	17207882	121
12	4867200	99.998086	17240123	17239793	121
12	4896000	99.998147	17322616	17322295	121
12	4924800	99.998189	17453103	17452787	121
12	4982400	99.997699	17561177	17560773	121
12	5011200	99.998496	17684755	17684489	121
12	5068800	99.998651	17789790	17789550	121
12	5097600	99.998000	17897179	17896821	121
12	5126400	99.997100	17930575	17930055	121
12	5184000	99.998516	18129804	18129535	121
12	5212800	99.998244	18163345	18163026	121
12	5241600	99.998357	18258529	18258229	121
12	5270400	99.998320	18391676	18391367	121
12	5299200	99.998024	18423286	18422922	121
12	5328000	99.998692	18507462	18507220	121
12	5356800	99.998611	18642388	18642129	121
12	5414400	99.998363	18759526	18759219	121
12	5443200	99.998492	18894389	18894104	121
12	5500800	99.998790	19014767	19014537	121
12	5529600	99.998853	19184361	19184141	121
12	5558400	99.997935	19228118	19227721	121
12	5587200	99.998495	19329441	19329150	121
12	5616000	99.998805	19492829	19492596	121
12	5644800	99.998014	19535944	19535556	121
12	5673600	99.998579	19634835	19634556	121
12	5702400	99.998645	19776957	19776689	121
12	5731200	99.998275	19821799	19821457	121
12	5760000	99.998661	19934668	19934401	121
12	5788800	99.998371	20076782	20076455	121
12	5846400	99.998583	20248532	20248245	121
12	5875200	99.998893	20421956	20421730	121
12	5932800	99.998960	20577788	20577574	121
12	5961600	99.998897	20758884	20758655	121
12	6019200	99.998962	20913508	20913291	121
12	6048000	99.998179	21089268	21088884	121
12	6076800	99.998017	21134041	21133622	121
12	6105600	99.998682	21244396	21244116	121
12	6134400	99.998954	21417001	21416777	121
12	6192000	99.998892	21571310	21571071	121
12	6220800	99.998749	21746172	21745900	121
12	6249600	99.998371	21797909	21797554	121
12	6278400	99.998539	21901332	21901012	121
12	6307200	99.998780	22045706	22045437	121
12	6336000	99.997660	22090358	22089841	121
12	6364800	99.998829	22206160	22205900	121
12	6393600	99.998966	22350148	22349917	121
12	6422400	99.998638	22395218	22394913	121
12	6451200	99.999009	22511831	22511608	121
12	6480000	99.998814	22675574	22675305	121
12	6537600	99.998940	22833863	22833621	121
12	6566400	99.998875	23018373	23018114	121
12	6624000	99.998933	23145971	23145724	121
12	6652800	99.998824	23289702	23289428	121
12	6768000	99.998620	23331500	23331178	121
12	6796800	99.998843	23431099	23430828	121
12	6825600	99.998660	23581627	23581311	121
12	6883200	99.998385	23719140	23718757	121
12	6912000	99.998843	23853059	23852783	121
12	6969600	99.998213	24002230	24001801	121
12	7027200	99.998746	24169965	24169662	121
12	7056000	99.999012	24283789	24283549	121
12	7084800	99.998429	24446832	24446448	121
12	7113600	99.998383	24487733	24487337	121
12	7142400	99.998882	24594023	24593748	121
12	7171200	99.999112	24762966	24762746	121
12	7200000	99.997062	24815507	24814778	121
12	7228800	99.997857	24916488	24915954	121
12	7257600	99.998369	25075337	25074928	121
12	7286400	99.998396	25117046	25116643	121
12	7315200	99.998774	25213196	25212887	121
12	7344000	99.998809	25358785	25358483	121
12	7401600	99.999121	25496025	25495801	121
12	7430400	99.998927	25636848	25636573	121
12	7488000	99.999057	25770062	25769819	121
12	7516800	99.999077	25897324	25897085	121
12	7603200	99.998949	26156903	26156628	121
12	7632000	99.998381	26195070	26194646	121
12	7660800	99.998988	26285010	26284744	121
12	7689600	99.999004	26402800	26402537	121
12	7718400	99.998552	26443548	26443165	121
12	7747200	99.999172	26557279	26557059	121
12	7776000	99.999019	26704412	26704150	121
12	7804800	99.998762	26743664	26743333	121
12	7833600	99.999125	26848624	26848389	121
12	7862400	99.998100	27004708	27004195	121
12	7891200	99.997804	27046585	27045991	121
12	7920000	99.998120	27123629	27123119	121
